region	sector	indout
WF	Processing of meat pigs	3494.61789466
WF	Processing of meat poultry	3658.28454248
WF	Production of meat products nec	5055.19755262
WF	Processing vegetable oils and fats	3732.7811029
WF	Processing of dairy products	8644.31957893
WF	Processed rice	1583.75503148
WF	Sugar refining	1493.13401133
WF	Processing of Food products nec	37182.3569934
WF	Manufacture of beverages	10128.6507146
WF	Manufacture of fish products	10442.0084765
WF	Manufacture of tobacco products (16)	3558.85126362
WF	Manufacture of textiles (17)	14715.6359248
WF	Manufacture of wearing apparel; dressing and dyeing of fur (18)	15474.8563684
WF	Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)	6511.12278028
WF	Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)	10947.861779
WF	Re-processing of secondary wood material into new wood material	0
WF	Pulp	2086.01912753
WF	Re-processing of secondary paper into new pulp	6.67694778752e-05
WF	Paper	10491.0043714
WF	Publishing, printing and reproduction of recorded media (22)	16662.8857029
WF	Manufacture of coke oven products	551.030875587
WF	Petroleum Refinery	45745.7264464
WF	Processing of nuclear fuel	1303.85596786
WF	Plastics, basic	6007.1423453
WF	Re-processing of secondary plastic into new plastic	0
WF	N-fertiliser	252.754334431
WF	P- and other fertiliser	2628.2397547
WF	Chemicals nec	23217.4328559
WF	Manufacture of rubber and plastic products (25)	20019.1705976
WF	Manufacture of glass and glass products	4290.385401
WF	Re-processing of secondary glass into new glass	0
WF	Manufacture of ceramic goods	3799.92624728
WF	Manufacture of bricks, tiles and construction products, in baked clay	800.914269959
WF	Manufacture of cement, lime and plaster	7228.37915834
WF	Re-processing of ash into clinker	0
WF	Manufacture of other non-metallic mineral products n.e.c.	4839.56587131
WF	Manufacture of basic iron and steel and of ferro-alloys and first products thereof	20011.0713834
WF	Re-processing of secondary steel into new steel	0
WF	Precious metals production	2880.07859074
WF	Re-processing of secondary preciuos metals into new preciuos metals	0
WF	Aluminium production	5892.32561257
WF	Re-processing of secondary aluminium into new aluminium	0
WF	Lead, zinc and tin production	1352.71645759
WF	Re-processing of secondary lead into new lead, zinc and tin	0
WF	Copper production	4319.74201821
WF	Re-processing of secondary copper into new copper	0
WF	Other non-ferrous metal production	3209.93333808
WF	Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
WF	Casting of metals	3650.83473154
WF	Manufacture of fabricated metal products, except machinery and equipment (28)	34417.9845819
WF	Manufacture of machinery and equipment n.e.c. (29)	50242.1268733
WF	Manufacture of office machinery and computers (30)	10492.914319
WF	Manufacture of electrical machinery and apparatus n.e.c. (31)	28120.1545156
WF	Manufacture of radio, television and communication equipment and apparatus (32)	26746.9344247
WF	Manufacture of medical, precision and optical instruments, watches and clocks (33)	14774.0991354
WF	Manufacture of motor vehicles, trailers and semi-trailers (34)	59496.263799
WF	Manufacture of other transport equipment (35)	15268.7537819
WF	Manufacture of furniture; manufacturing n.e.c. (36)	22801.2954762
WF	Recycling of waste and scrap	1754.16465953
WF	Recycling of bottles by direct reuse	0
WF	Production of electricity by coal	2503.75069003
WF	Production of electricity by gas	10210.0562817
WF	Production of electricity by nuclear	765.403167324
WF	Production of electricity by hydro	8190.30235726
WF	Production of electricity by wind	221.750213969
WF	Production of electricity by petroleum and other oil derivatives	4712.0538328
WF	Production of electricity by biomass and waste	208.366859623
WF	Production of electricity by solar photovoltaic	113.548979405
WF	Production of electricity by solar thermal	6.67694778752e-05
WF	Production of electricity by tide, wave, ocean	5.50153668792
WF	Production of electricity by Geothermal	241.308563759
WF	Production of electricity nec	0
WF	Transmission of electricity	3744.92855646
WF	Distribution and trade of electricity	13022.1059729
WF	Manufacture of gas; distribution of gaseous fuels through mains	4302.23258374
WF	Steam and hot water supply	746.373479483
WF	Collection, purification and distribution of water (41)	4662.99081151
WF	Construction (45)	319208.363772
WF	Re-processing of secondary construction material into aggregates	0
WF	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	51440.8745892
WF	Retail sale of automotive fuel	3791.00278221
WF	Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)	135255.05091
WF	Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)	86706.0012651
WF	Hotels and restaurants (55)	134022.105518
WF	Transport via railways	19702.926739
WF	Other land transport	80164.2834115
WF	Transport via pipelines	5376.52889421
WF	Sea and coastal water transport	36015.478745
WF	Inland water transport	1606.5473937
WF	Air transport (62)	23509.7953673
WF	Supporting and auxiliary transport activities; activities of travel agencies (63)	72576.4117758
WF	Post and telecommunications (64)	86177.2693367
WF	Financial intermediation, except insurance and pension funding (65)	33514.340096
WF	Insurance and pension funding, except compulsory social security (66)	24267.5720824
WF	Activities auxiliary to financial intermediation (67)	15463.9173695
WF	Real estate activities (70)	103663.133545
WF	Renting of machinery and equipment without operator and of personal and household goods (71)	15210.2864415
WF	Computer and related activities (72)	22429.476287
WF	Research and development (73)	8438.66686319
WF	Other business activities (74)	81550.5227603
WF	Public administration and defence; compulsory social security (75)	171065.360461
WF	Education (80)	49467.4572933
WF	Health and social work (85)	98839.1160331
WF	Incineration of waste: Food	456.921619153
WF	Incineration of waste: Paper	499.522398367
WF	Incineration of waste: Plastic	395.328382255
WF	Incineration of waste: Metals and Inert materials	381.624090901
WF	Incineration of waste: Textiles	172.422241521
WF	Incineration of waste: Wood	231.861448636
WF	Incineration of waste: Oil/Hazardous waste	275.773452392
WF	Biogasification of food waste, incl. land application	138.797611791
WF	Biogasification of paper, incl. land application	48.4295697776
WF	Biogasification of sewage slugde, incl. land application	538.397285048
WF	Composting of food waste, incl. land application	491.295035907
WF	Composting of paper and wood, incl. land application	133.220371893
WF	Waste water treatment, food	1408.11452307
WF	Waste water treatment, other	1377.4028151
WF	Landfill of waste: Food	1965.53146405
WF	Landfill of waste: Paper	1189.9713469
WF	Landfill of waste: Plastic	772.464892106
WF	Landfill of waste: Inert/metal/hazardous	1228.26476479
WF	Landfill of waste: Textiles	408.701424491
WF	Landfill of waste: Wood	508.185321457
WF	Activities of membership organisation n.e.c. (91)	10891.5169331
WF	Recreational, cultural and sporting activities (92)	26226.113039
WF	Other service activities (93)	16329.3933259
WF	Private households with employed persons (95)	8524.83080384
WF	Extra-territorial organizations and bodies	0
WM	Cultivation of paddy rice	11960.2779349
WM	Cultivation of wheat	11563.0077135
WM	Cultivation of cereal grains nec	15190.2959826
WM	Cultivation of vegetables, fruit, nuts	58342.9626766
WM	Cultivation of oil seeds	8690.47427509
WM	Cultivation of sugar cane, sugar beet	4141.36071112
WM	Cultivation of plant-based fibers	3718.41774869
WM	Cultivation of crops nec	24003.0049306
WM	Cattle farming	15846.0752275
WM	Pigs farming	16757.2479938
WM	Poultry farming	16897.6888514
WM	Meat animals nec	3326.96694962
WM	Animal products nec	4671.14897499
WM	Raw milk	20605.8961596
WM	Wool, silk-worm cocoons	464.85394142
WM	Manure treatment (conventional), storage and land application	0
WM	Manure treatment (biogas), storage and land application	0
WM	Forestry, logging and related service activities (02)	8351.59003941
WM	Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)	11953.0695564
WM	Mining of coal and lignite; extraction of peat (10)	547.962297488
WM	Extraction of crude petroleum and services related to crude oil extraction, excluding surveying	423872.624412
WM	Extraction of natural gas and services related to natural gas extraction, excluding surveying	82749.7521211
WM	Extraction, liquefaction, and regasification of other petroleum and gaseous materials	895.251111453
WM	Mining of uranium and thorium ores (12)	0
WM	Mining of iron ores	16026.0260285
WM	Mining of copper ores and concentrates	15884.3782995
WM	Mining of nickel ores and concentrates	67.375788875
WM	Mining of aluminium ores and concentrates	1249.27624759
WM	Mining of precious metal ores and concentrates	12338.1555277
WM	Mining of lead, zinc and tin ores and concentrates	4984.26989834
WM	Mining of other non-ferrous metal ores and concentrates	7969.78018785
WM	Quarrying of stone	16884.6682439
WM	Quarrying of sand and clay	25216.7246853
WM	Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.	4389.2907524
WM	Processing of meat cattle	5272.47569282
WM	Processing of meat pigs	4889.96513966
WM	Processing of meat poultry	5284.73026234
WM	Production of meat products nec	8907.38650882
WM	Processing vegetable oils and fats	4575.03018943
WM	Processing of dairy products	14116.1036353
WM	Processed rice	1532.47412513
WM	Sugar refining	2706.34318528
WM	Processing of Food products nec	58216.1668041
WM	Manufacture of beverages	18306.0665077
WM	Manufacture of fish products	10648.2471237
WM	Manufacture of tobacco products (16)	3636.65623499
WM	Manufacture of textiles (17)	25667.4694871
WM	Manufacture of wearing apparel; dressing and dyeing of fur (18)	23772.5701986
WM	Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)	9100.49458752
WM	Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)	17749.7362238
WM	Re-processing of secondary wood material into new wood material	0
WM	Pulp	3716.70848505
WM	Re-processing of secondary paper into new pulp	9.38751257755e-05
WM	Paper	21122.3688427
WM	Publishing, printing and reproduction of recorded media (22)	35514.5430983
WM	Manufacture of coke oven products	498.733275767
WM	Petroleum Refinery	84949.2229768
WM	Processing of nuclear fuel	464.940287399
WM	Plastics, basic	1479.4868866
WM	Re-processing of secondary plastic into new plastic	0
WM	N-fertiliser	383.072013026
WM	P- and other fertiliser	7627.30370907
WM	Chemicals nec	118252.690911
WM	Manufacture of rubber and plastic products (25)	37972.1095979
WM	Manufacture of glass and glass products	8985.57303164
WM	Re-processing of secondary glass into new glass	0
WM	Manufacture of ceramic goods	8005.72279399
WM	Manufacture of bricks, tiles and construction products, in baked clay	1527.22180164
WM	Manufacture of cement, lime and plaster	16810.9718462
WM	Re-processing of ash into clinker	0
WM	Manufacture of other non-metallic mineral products n.e.c.	9778.50114249
WM	Manufacture of basic iron and steel and of ferro-alloys and first products thereof	45603.9760004
WM	Re-processing of secondary steel into new steel	0
WM	Precious metals production	4669.31797763
WM	Re-processing of secondary preciuos metals into new preciuos metals	0
WM	Aluminium production	11778.930892
WM	Re-processing of secondary aluminium into new aluminium	0
WM	Lead, zinc and tin production	2353.03508834
WM	Re-processing of secondary lead into new lead, zinc and tin	0
WM	Copper production	8391.77384228
WM	Re-processing of secondary copper into new copper	0
WM	Other non-ferrous metal production	4891.00503343
WM	Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0
